Date,Ticker,Sector,Open,High,Low,Close,Volume
2022-06-23,JPM,Finance,148.83,150.74,149.55,149.76,424907148
2022-06-24,JPM,Finance,150.77,150.2,148.54,149.88,359977687
2022-06-27,JPM,Finance,146.53,146.54,146.37,146.41,958678375
2022-06-28,JPM,Finance,146.57,146.11,144.68,145.97,532000257
2022-06-29,JPM,Finance,144.26,147.37,143.48,145.15,360990065
2022-06-30,JPM,Finance,144.38,147.32,144.18,145.93,695748273
2022-07-01,JPM,Finance,144.19,148.25,143.7,144.86,365692551
2022-07-04,JPM,Finance,144.68,145.94,144.68,145.39,243153658
2022-07-05,JPM,Finance,141.56,144.3,141.19,141.78,353813850
2022-07-06,JPM,Finance,142.99,145.7,143.9,144.29,365452710
2022-07-07,JPM,Finance,142.65,143.87,142.32,143.12,399901646
2022-07-08,JPM,Finance,141.24,142.12,141.48,141.89,916005258
2022-07-11,JPM,Finance,139.41,141.79,139.56,139.98,569714397
2022-07-12,JPM,Finance,134.3,136.82,134.59,135.31,231620644
2022-07-13,JPM,Finance,136.95,139.34,137.6,138.52,407116888
2022-07-14,JPM,Finance,137.07,138.91,136.58,138.12,607875906
2022-07-15,JPM,Finance,140.14,141.87,138.9,140.11,837475585
2022-07-18,JPM,Finance,140.76,142.84,139.84,140.02,310323850
2022-07-19,JPM,Finance,140.46,139.49,136.07,139.3,309142273
2022-07-20,JPM,Finance,140.61,140.42,138.91,140.32,431396364
2022-07-21,JPM,Finance,139.06,139.5,136.53,138.61,280049694
2022-07-22,JPM,Finance,141.14,141.27,140.36,141.08,202006705
2022-07-25,JPM,Finance,140.25,140.18,139.24,139.43,593553126
2022-07-26,JPM,Finance,135.99,138.46,137.47,137.58,1120141599
2022-07-27,JPM,Finance,139.33,139.83,136.72,138.47,1480653609
2022-07-28,JPM,Finance,134.9,136.79,135.95,135.95,620751864
2022-07-29,JPM,Finance,136.43,138.24,136.3,137.58,229777481
2022-08-01,JPM,Finance,138.44,137.91,137.09,137.89,632662180
2022-08-02,JPM,Finance,139.27,139.72,138.91,139.58,1354785999
2022-08-03,JPM,Finance,137.09,140.36,138.0,138.04,961533222
2022-08-04,JPM,Finance,138.56,139.26,136.97,138.32,360816319
2022-08-05,JPM,Finance,138.74,140.25,139.48,140.25,606667157
2022-08-08,JPM,Finance,139.21,140.88,138.35,139.04,618714809
2022-08-09,JPM,Finance,137.41,138.92,134.95,137.14,1074586511
2022-08-10,JPM,Finance,136.38,136.96,136.04,136.09,398415767
2022-08-11,JPM,Finance,137.51,137.49,136.06,137.15,747140731
2022-08-12,JPM,Finance,137.85,138.79,136.18,137.52,270250441
2022-08-15,JPM,Finance,135.05,136.1,134.4,135.42,435900622
2022-08-16,JPM,Finance,137.83,137.4,135.31,137.05,319240384
2022-08-17,JPM,Finance,137.73,137.47,136.76,136.98,616458505
2022-08-18,JPM,Finance,135.27,137.72,135.15,135.37,785603453
2022-08-19,JPM,Finance,135.69,136.31,133.17,135.88,413893624
2022-08-22,JPM,Finance,134.8,137.31,134.5,136.14,361742201
2022-08-23,JPM,Finance,132.48,133.52,132.53,133.07,237715873
2022-08-24,JPM,Finance,133.78,134.16,131.43,133.24,730071550
2022-08-25,JPM,Finance,134.82,136.37,132.68,135.06,512486942
2022-08-26,JPM,Finance,133.41,134.31,132.66,134.31,315438774
2022-08-29,JPM,Finance,137.52,138.06,136.54,136.94,575418362
2022-08-30,JPM,Finance,141.7,139.94,138.71,139.86,654282371
2022-08-31,JPM,Finance,141.67,140.8,139.59,140.0,530874135
2022-09-01,JPM,Finance,140.11,140.43,138.28,139.5,378347186
2022-09-02,JPM,Finance,140.99,142.37,140.46,140.67,1139282943
2022-09-05,JPM,Finance,138.26,140.62,138.2,139.19,946544628
2022-09-06,JPM,Finance,142.35,142.62,140.86,142.25,462632784
2022-09-07,JPM,Finance,141.82,141.98,139.88,141.63,475478890
2022-09-08,JPM,Finance,142.53,143.26,142.97,143.15,502987872
2022-09-09,JPM,Finance,144.84,146.0,144.57,144.68,338815953
2022-09-12,JPM,Finance,143.78,143.79,142.23,143.53,310074395
2022-09-13,JPM,Finance,146.1,148.43,144.7,145.71,337349164
2022-09-14,JPM,Finance,147.23,149.37,147.31,147.87,437465194
2022-09-15,JPM,Finance,146.19,146.74,144.81,145.78,408478968
2022-09-16,JPM,Finance,145.75,145.77,144.71,145.59,1042791701
2022-09-19,JPM,Finance,143.46,145.4,142.33,144.05,234384314
2022-09-20,JPM,Finance,144.73,145.34,142.54,144.7,324858511
2022-09-21,JPM,Finance,142.46,143.67,141.77,142.42,782419322
2022-09-22,JPM,Finance,141.98,141.55,141.48,141.5,651880726
2022-09-23,JPM,Finance,140.07,141.18,140.69,141.11,551857505
2022-09-26,JPM,Finance,144.26,145.91,143.99,144.89,696999944
2022-09-27,JPM,Finance,145.91,146.03,144.77,145.84,221889248
2022-09-28,JPM,Finance,145.06,147.2,144.71,146.18,1068710849
2022-09-29,JPM,Finance,144.85,146.29,144.79,144.97,604073447
2022-09-30,JPM,Finance,142.27,143.37,142.78,143.22,574345125
2022-10-03,JPM,Finance,143.87,142.91,141.35,142.73,752082883
2022-10-04,JPM,Finance,146.12,145.06,142.7,144.7,470568099
2022-10-05,JPM,Finance,143.21,143.71,141.89,143.23,919451251
2022-10-06,JPM,Finance,146.14,146.7,144.66,145.44,124983678
2022-10-07,JPM,Finance,144.97,146.85,144.63,145.18,405599919
2022-10-10,JPM,Finance,145.45,145.37,141.46,144.1,271362762
2022-10-11,JPM,Finance,147.29,147.81,147.19,147.34,348840612
2022-10-12,JPM,Finance,148.44,149.56,148.84,149.41,310347282
2022-10-13,JPM,Finance,145.83,146.04,144.63,146.03,962506066
2022-10-14,JPM,Finance,149.92,148.56,148.42,148.52,629463268
2022-10-17,JPM,Finance,148.5,149.57,147.42,147.88,353775906
2022-10-18,JPM,Finance,146.68,148.96,148.31,148.53,434240592
2022-10-19,JPM,Finance,150.02,151.35,150.53,150.59,580976483
2022-10-20,JPM,Finance,150.88,151.31,148.58,150.18,358538504
2022-10-21,JPM,Finance,149.99,151.92,150.49,151.27,802548839
2022-10-24,JPM,Finance,150.34,150.54,146.94,150.11,399945466
2022-10-25,JPM,Finance,144.79,147.14,143.95,145.52,411090462
2022-10-26,JPM,Finance,148.68,149.37,148.26,148.45,359349910
2022-10-27,JPM,Finance,149.5,148.87,147.63,148.78,621091325
2022-10-28,JPM,Finance,147.27,148.95,147.97,148.07,396567214
2022-10-31,JPM,Finance,147.4,149.37,148.08,148.29,499126855
2022-11-01,JPM,Finance,149.33,148.8,147.48,148.57,360461085
2022-11-02,JPM,Finance,148.4,148.56,146.51,147.34,414448399
2022-11-03,JPM,Finance,147.2,148.61,146.29,146.88,267476360
2022-11-04,JPM,Finance,148.07,149.43,146.98,148.32,361981490
2022-11-07,JPM,Finance,148.74,149.61,146.77,147.91,183243927
2022-11-08,JPM,Finance,149.93,150.95,148.95,149.98,492196104
2022-11-09,JPM,Finance,150.09,151.09,148.15,149.63,841473502
2022-11-10,JPM,Finance,151.9,153.99,150.54,151.18,460100122
2022-11-11,JPM,Finance,154.84,153.85,153.36,153.84,379444549
2022-11-14,JPM,Finance,151.89,151.46,150.09,150.84,512886272
2022-11-15,JPM,Finance,153.45,155.34,153.12,153.67,458155995
2022-11-16,JPM,Finance,154.0,154.75,153.35,153.9,474341723
2022-11-17,JPM,Finance,151.82,152.09,151.77,151.95,492930982
2022-11-18,JPM,Finance,151.26,152.68,150.6,152.15,338324125
2022-11-21,JPM,Finance,158.7,159.43,156.41,158.12,171731037
2022-11-22,JPM,Finance,156.09,160.35,155.7,157.65,229269654
2022-11-23,JPM,Finance,160.22,161.11,159.02,159.68,972254018
2022-11-24,JPM,Finance,163.05,164.04,160.71,163.72,391931603
2022-11-25,JPM,Finance,164.22,163.42,161.72,163.18,445257432
2022-11-28,JPM,Finance,166.49,166.21,165.65,165.73,503012724
2022-11-29,JPM,Finance,170.45,172.52,169.86,170.56,604387644
2022-11-30,JPM,Finance,174.37,173.67,171.66,173.64,707663589
2022-12-01,JPM,Finance,168.41,168.97,166.82,168.97,308920813
2022-12-02,JPM,Finance,171.69,171.09,169.18,170.93,236887780
2022-12-05,JPM,Finance,172.21,172.89,171.27,171.78,629681503
2022-12-06,JPM,Finance,174.66,175.16,174.61,175.04,531383712
2022-12-07,JPM,Finance,176.46,176.31,173.63,176.17,582174470
2022-12-08,JPM,Finance,174.98,176.34,172.49,174.55,432658583
2022-12-09,JPM,Finance,171.94,172.95,170.03,171.82,368409801
2022-12-12,JPM,Finance,174.27,174.23,171.02,173.1,384215044
2022-12-13,JPM,Finance,170.48,175.22,169.59,171.63,519093807
2022-12-14,JPM,Finance,171.33,172.73,170.51,170.9,631696537
2022-12-15,JPM,Finance,167.15,166.57,164.56,166.4,718066835
2022-12-16,JPM,Finance,162.51,165.37,163.75,164.36,573910538
2022-12-19,JPM,Finance,163.27,165.05,162.34,163.78,228429313
2022-12-20,JPM,Finance,160.96,163.05,160.24,161.53,516242844
2022-12-21,JPM,Finance,161.2,162.35,160.5,160.71,265233281
2022-12-22,JPM,Finance,163.01,163.69,161.96,162.58,348198027
2022-12-23,JPM,Finance,160.78,163.13,162.55,162.72,194347643
2022-12-26,JPM,Finance,163.97,165.53,162.97,164.17,562195170
2022-12-27,JPM,Finance,165.54,168.5,164.64,165.81,689564018
2022-12-28,JPM,Finance,172.01,171.97,169.73,171.66,939161388
2022-12-29,JPM,Finance,172.54,173.22,170.65,171.97,290455104
2022-12-30,JPM,Finance,172.89,174.32,171.31,172.94,405633368
2023-01-02,JPM,Finance,174.76,177.67,175.35,175.97,826481536
2023-01-03,JPM,Finance,174.31,177.16,174.69,175.38,989107783
2023-01-04,JPM,Finance,178.97,180.51,178.15,179.24,521757567
2023-01-05,JPM,Finance,175.13,179.94,177.33,177.53,574883463
2023-01-06,JPM,Finance,177.43,176.83,176.2,176.72,849232781
2023-01-09,JPM,Finance,177.49,177.96,177.41,177.47,324821052
2023-01-10,JPM,Finance,180.09,179.62,176.76,178.97,344347727
2023-01-11,JPM,Finance,180.61,182.45,180.07,181.07,290866043
2023-01-12,JPM,Finance,181.68,185.73,179.29,181.84,505582042
2023-01-13,JPM,Finance,181.31,183.24,179.77,180.95,648966000
2023-01-16,JPM,Finance,180.29,182.64,180.39,180.97,421676492
2023-01-17,JPM,Finance,178.07,177.62,175.89,177.47,977984777
2023-01-18,JPM,Finance,178.07,178.67,176.49,176.77,479891995
2023-01-19,JPM,Finance,178.77,180.68,178.29,178.57,924193212
2023-01-20,JPM,Finance,177.87,180.18,175.23,178.29,525246390
2023-01-23,JPM,Finance,181.46,182.11,179.77,181.23,197937483
2023-01-24,JPM,Finance,179.16,180.91,180.16,180.55,1076616379
2023-01-25,JPM,Finance,180.07,182.94,180.49,180.87,555062046
2023-01-26,JPM,Finance,179.82,182.08,178.26,180.38,193321817
2023-01-27,JPM,Finance,182.16,184.53,182.89,183.79,1158591341
2023-01-30,JPM,Finance,180.9,180.61,179.21,180.52,470907783
2023-01-31,JPM,Finance,175.58,177.42,176.01,176.28,537091876
2023-02-01,JPM,Finance,179.97,179.38,176.27,178.01,712107664
2023-02-02,JPM,Finance,176.78,179.61,174.69,178.06,433485401
2023-02-03,JPM,Finance,172.15,172.45,171.68,172.19,349751414
2023-02-06,JPM,Finance,166.8,167.8,165.35,167.3,604571175
2023-02-07,JPM,Finance,163.05,164.27,163.16,163.67,331725434
2023-02-08,JPM,Finance,162.5,163.32,161.11,162.82,475208451
2023-02-09,JPM,Finance,159.83,162.67,159.27,160.36,297476570
2023-02-10,JPM,Finance,165.36,165.18,163.22,164.45,536377813
2023-02-13,JPM,Finance,165.37,165.55,164.1,165.09,369424292
2023-02-14,JPM,Finance,169.25,171.06,167.26,169.34,563423918
2023-02-15,JPM,Finance,169.05,172.23,170.18,171.37,338490042
2023-02-16,JPM,Finance,169.53,170.9,168.91,169.2,689398474
2023-02-17,JPM,Finance,169.93,170.73,169.32,169.82,774732281
2023-02-20,JPM,Finance,171.16,171.76,170.49,171.72,368556772
2023-02-21,JPM,Finance,170.97,171.38,170.04,171.01,489092599
2023-02-22,JPM,Finance,169.9,172.12,170.14,171.41,342720334
2023-02-23,JPM,Finance,173.0,173.57,172.27,172.6,629442300
2023-02-24,JPM,Finance,169.08,171.4,168.51,170.04,321362897
2023-02-27,JPM,Finance,171.72,173.13,169.85,172.93,428291753
2023-02-28,JPM,Finance,171.41,170.72,170.12,170.16,419583471
2023-03-01,JPM,Finance,173.01,174.74,170.79,172.77,181788671
2023-03-02,JPM,Finance,175.45,175.39,173.82,173.93,745761782
2023-03-03,JPM,Finance,173.18,176.89,174.9,175.37,378009741
2023-03-06,JPM,Finance,177.43,179.51,178.04,178.36,1183759582
2023-03-07,JPM,Finance,181.99,183.91,182.4,182.61,659816497
2023-03-08,JPM,Finance,186.67,185.17,183.48,183.97,290187585
2023-03-09,JPM,Finance,178.28,180.19,177.37,179.62,294074199
2023-03-10,JPM,Finance,176.91,178.71,176.62,177.36,443515235
2023-03-13,JPM,Finance,179.96,180.73,179.25,179.63,183773779
2023-03-14,JPM,Finance,175.48,174.17,173.0,173.69,525072779
2023-03-15,JPM,Finance,177.2,176.01,175.31,175.73,167753062
2023-03-16,JPM,Finance,178.26,179.82,176.4,176.8,354207665
2023-03-17,JPM,Finance,175.74,176.82,173.64,176.78,280353666
2023-03-20,JPM,Finance,179.6,180.11,178.4,178.86,446935699
2023-03-21,JPM,Finance,181.68,181.94,181.84,181.93,683150154
2023-03-22,JPM,Finance,179.91,182.32,179.27,180.91,684167533
2023-03-23,JPM,Finance,180.19,181.39,179.45,180.74,438951450
2023-03-24,JPM,Finance,184.07,186.6,182.01,184.33,897704450
2023-03-27,JPM,Finance,183.46,183.26,178.52,181.94,314976967
2023-03-28,JPM,Finance,181.33,182.99,180.66,181.67,252669168
2023-03-29,JPM,Finance,180.92,184.95,181.62,182.85,238057058
2023-03-30,JPM,Finance,183.36,186.24,181.19,183.36,369697829
2023-03-31,JPM,Finance,189.06,191.3,187.22,188.53,705658013
2023-04-03,JPM,Finance,186.85,189.25,186.99,187.01,390179618
2023-04-04,JPM,Finance,188.33,189.35,186.49,188.22,588439718
2023-04-05,JPM,Finance,184.64,186.55,182.56,185.18,426445755
2023-04-06,JPM,Finance,182.8,184.42,180.84,183.59,1644349761
2023-04-07,JPM,Finance,187.1,184.9,184.06,184.76,295211763
2023-04-10,JPM,Finance,180.35,183.02,181.87,181.92,490614683
2023-04-11,JPM,Finance,185.71,186.52,185.85,186.29,760324483
2023-04-12,JPM,Finance,184.43,186.91,181.34,184.19,482379861
2023-04-13,JPM,Finance,186.41,188.54,185.7,186.9,250464132
2023-04-14,JPM,Finance,187.6,189.03,186.0,188.03,247364382
2023-04-17,JPM,Finance,185.44,186.54,184.63,185.72,215042047
2023-04-18,JPM,Finance,186.09,186.33,185.18,186.26,530933555
2023-04-19,JPM,Finance,183.61,186.37,181.53,184.19,462251627
2023-04-20,JPM,Finance,187.28,192.13,185.0,186.86,340601543
2023-04-21,JPM,Finance,185.46,186.57,183.83,185.5,232116197
2023-04-24,JPM,Finance,187.58,188.1,187.38,188.02,403786985
2023-04-25,JPM,Finance,188.02,190.59,188.29,188.83,310817224
2023-04-26,JPM,Finance,184.38,185.27,182.3,183.31,827894393
2023-04-27,JPM,Finance,181.64,181.63,176.38,180.06,477579283
2023-04-28,JPM,Finance,180.12,181.68,180.14,180.77,175618242
2023-05-01,JPM,Finance,177.42,177.51,175.87,177.48,283484917
2023-05-02,JPM,Finance,175.58,176.78,175.24,175.59,752929372
2023-05-03,JPM,Finance,176.44,178.87,176.17,176.82,253138003
2023-05-04,JPM,Finance,176.66,177.17,173.98,175.81,197827118
2023-05-05,JPM,Finance,178.2,181.16,177.25,178.53,689354807
2023-05-08,JPM,Finance,174.67,176.9,173.2,175.25,294548044
2023-05-09,JPM,Finance,173.28,171.13,168.53,171.0,509315331
2023-05-10,JPM,Finance,173.43,174.05,173.03,173.73,534872234
2023-05-11,JPM,Finance,175.03,175.9,174.98,175.09,733399886
2023-05-12,JPM,Finance,173.53,172.6,169.89,172.53,952489388
2023-05-15,JPM,Finance,173.98,173.08,171.25,172.64,182853993
2023-05-16,JPM,Finance,168.94,171.28,169.13,169.51,259150493
2023-05-17,JPM,Finance,168.22,170.13,165.43,168.24,471309113
2023-05-18,JPM,Finance,170.59,170.98,168.39,169.68,353918502
2023-05-19,JPM,Finance,169.02,170.06,168.31,169.02,592215935
2023-05-22,JPM,Finance,170.73,173.36,169.95,170.93,691054227
2023-05-23,JPM,Finance,174.0,175.06,170.97,172.84,998570345
2023-05-24,JPM,Finance,174.23,173.64,172.39,173.6,415696872
2023-05-25,JPM,Finance,175.76,174.68,173.44,174.63,498742067
2023-05-26,JPM,Finance,179.72,182.03,178.89,179.69,856778984
2023-05-29,JPM,Finance,179.71,181.2,179.12,180.75,570060087
2023-05-30,JPM,Finance,176.48,178.11,176.64,177.36,1082650438
2023-05-31,JPM,Finance,178.39,182.72,179.1,180.45,328059095
2023-06-01,JPM,Finance,181.05,183.04,181.77,182.44,723049055
2023-06-02,JPM,Finance,179.92,181.09,180.94,181.08,272584123
2023-06-05,JPM,Finance,183.88,184.17,182.04,183.58,521122302
2023-06-06,JPM,Finance,180.95,179.59,179.16,179.2,684006730
2023-06-07,JPM,Finance,183.22,183.98,182.07,183.11,545990330
2023-06-08,JPM,Finance,182.21,181.31,180.46,180.76,171420427
2023-06-09,JPM,Finance,184.95,185.24,181.84,183.86,699550843
2023-06-12,JPM,Finance,187.67,188.35,184.06,187.15,448653445
2023-06-13,JPM,Finance,187.49,189.97,186.93,188.1,415718951
2023-06-14,JPM,Finance,182.66,182.82,179.86,182.62,747799070
2023-06-15,JPM,Finance,182.53,183.89,179.33,181.45,679976317
2023-06-16,JPM,Finance,176.37,180.99,177.06,177.15,240073672
2023-06-19,JPM,Finance,176.39,176.83,176.51,176.65,665875087
2023-06-20,JPM,Finance,173.67,178.47,175.54,175.75,579041851
2023-06-21,JPM,Finance,172.57,173.62,171.57,173.39,824780731
2023-06-22,JPM,Finance,171.67,174.81,171.89,172.39,684103120
2023-06-23,JPM,Finance,171.35,172.54,170.74,171.39,949162016
2023-06-26,JPM,Finance,166.96,166.83,165.97,166.8,933949181
2023-06-27,JPM,Finance,166.76,166.92,165.89,166.68,399129159
2023-06-28,JPM,Finance,167.49,168.81,167.11,167.93,954343836
2023-06-29,JPM,Finance,159.06,160.92,160.37,160.41,566429617
2023-06-30,JPM,Finance,162.63,162.29,158.1,161.53,335499709
2023-07-03,JPM,Finance,163.67,164.09,161.98,163.13,400111325
2023-07-04,JPM,Finance,157.77,159.93,157.46,158.45,396611220
2023-07-05,JPM,Finance,158.03,159.17,158.4,159.1,334720634
2023-07-06,JPM,Finance,159.75,161.3,158.74,158.89,494608740
2023-07-07,JPM,Finance,158.34,158.17,157.65,157.86,964678683
2023-07-10,JPM,Finance,158.37,160.21,157.48,158.7,337760875
2023-07-11,JPM,Finance,158.7,159.91,158.52,159.45,495716865
2023-07-12,JPM,Finance,160.8,163.69,158.3,161.03,176261640
2023-07-13,JPM,Finance,162.23,161.48,161.33,161.43,705009958
2023-07-14,JPM,Finance,163.59,162.74,162.02,162.15,231572137
2023-07-17,JPM,Finance,161.83,162.6,161.46,162.52,202887804
2023-07-18,JPM,Finance,161.89,163.29,160.98,162.93,864227742
2023-07-19,JPM,Finance,168.03,168.88,166.64,168.37,488574479
2023-07-20,JPM,Finance,168.81,170.56,167.64,169.75,203341506
2023-07-21,JPM,Finance,175.12,175.57,172.15,172.44,482252417
2023-07-24,JPM,Finance,169.92,169.86,169.71,169.78,675613342
2023-07-25,JPM,Finance,167.97,169.62,167.03,167.36,354395932
2023-07-26,JPM,Finance,169.63,170.78,170.05,170.43,294719373
2023-07-27,JPM,Finance,171.57,172.73,170.94,172.12,688121883
2023-07-28,JPM,Finance,169.02,170.82,170.64,170.66,232508373
2023-07-31,JPM,Finance,172.34,172.52,170.06,171.51,695112550
2023-08-01,JPM,Finance,175.42,176.05,175.02,175.93,1653541116
2023-08-02,JPM,Finance,182.1,180.89,180.31,180.87,450753077
2023-08-03,JPM,Finance,179.43,180.51,179.15,179.26,319690637
2023-08-04,JPM,Finance,174.81,175.34,173.74,175.0,994961658
2023-08-07,JPM,Finance,173.26,174.79,173.24,173.33,712994572
2023-08-08,JPM,Finance,171.47,173.38,168.81,171.5,906276685
2023-08-09,JPM,Finance,169.75,170.47,167.6,169.02,481404511
2023-08-10,JPM,Finance,161.29,162.91,161.27,162.08,515744219
2023-08-11,JPM,Finance,160.6,162.24,159.81,161.18,850002293
2023-08-14,JPM,Finance,160.0,160.39,159.15,159.73,609484907
2023-08-15,JPM,Finance,152.17,154.22,151.21,152.97,298371788
2023-08-16,JPM,Finance,150.57,152.97,151.78,152.05,277418067
2023-08-17,JPM,Finance,155.65,156.53,153.83,155.38,196341518
2023-08-18,JPM,Finance,157.0,156.95,156.23,156.81,615113119
2023-08-21,JPM,Finance,157.32,159.9,157.89,158.41,382858976
2023-08-22,JPM,Finance,166.13,165.94,161.85,164.98,547515339
2023-08-23,JPM,Finance,165.74,165.77,163.42,165.73,888759542
2023-08-24,JPM,Finance,163.64,164.93,163.26,164.38,387159986
2023-08-25,JPM,Finance,161.36,163.16,160.42,162.09,986553229
2023-08-28,JPM,Finance,161.01,160.22,159.42,160.06,934555102
2023-08-29,JPM,Finance,161.08,162.44,161.75,162.05,1282099032
2023-08-30,JPM,Finance,159.93,161.22,159.01,160.37,815250726
2023-08-31,JPM,Finance,161.09,164.38,161.53,162.14,376811312
2023-09-01,JPM,Finance,161.11,162.73,162.15,162.66,613837932
2023-09-04,JPM,Finance,167.68,167.82,166.38,167.2,591707708
2023-09-05,JPM,Finance,168.75,169.97,169.01,169.43,428376556
2023-09-06,JPM,Finance,170.6,170.66,169.8,170.23,735888901
2023-09-07,JPM,Finance,173.03,173.44,171.52,173.33,495972621
2023-09-08,JPM,Finance,169.25,170.81,168.74,168.93,960306662
2023-09-11,JPM,Finance,167.34,168.26,167.34,167.49,329769276
2023-09-12,JPM,Finance,169.84,171.96,170.49,171.45,875227372
2023-09-13,JPM,Finance,174.37,174.16,173.71,174.02,1523681572
2023-09-14,JPM,Finance,169.76,170.84,168.54,169.78,428610843
2023-09-15,JPM,Finance,169.68,168.83,167.28,168.81,197831901
2023-09-18,JPM,Finance,170.31,170.58,168.55,170.14,222741943
2023-09-19,JPM,Finance,169.5,172.22,169.66,170.28,387219777
2023-09-20,JPM,Finance,169.74,172.09,170.96,171.04,665093241
2023-09-21,JPM,Finance,176.01,179.23,175.19,175.31,199173560
2023-09-22,JPM,Finance,180.16,180.17,178.36,179.06,427199622
2023-09-25,JPM,Finance,178.87,178.64,176.45,177.96,286143815
2023-09-26,JPM,Finance,174.86,176.67,174.33,175.4,247272644
2023-09-27,JPM,Finance,172.96,174.01,172.32,173.96,1394285824
2023-09-28,JPM,Finance,171.56,172.36,171.41,171.92,661931987
2023-09-29,JPM,Finance,175.36,174.68,172.53,174.25,462579713
2023-10-02,JPM,Finance,180.24,181.73,178.25,178.53,406611170
2023-10-03,JPM,Finance,177.74,178.44,177.22,178.02,409764209
2023-10-04,JPM,Finance,176.73,178.24,175.86,176.51,726889844
2023-10-05,JPM,Finance,175.91,177.0,175.06,175.91,285683223
2023-10-06,JPM,Finance,172.3,175.45,171.76,174.73,443491919
2023-10-09,JPM,Finance,179.09,179.18,177.92,179.0,347520185
2023-10-10,JPM,Finance,172.74,173.72,172.36,173.44,378038413
2023-10-11,JPM,Finance,177.31,181.14,177.42,177.72,269313528
2023-10-12,JPM,Finance,176.82,181.5,178.59,178.94,678248864
2023-10-13,JPM,Finance,181.88,183.77,181.21,181.47,467750854
2023-10-16,JPM,Finance,178.18,180.97,178.93,179.51,174121302
2023-10-17,JPM,Finance,182.33,183.64,182.61,182.73,372408077
2023-10-18,JPM,Finance,179.37,180.66,176.98,180.04,415308112
2023-10-19,JPM,Finance,182.85,181.69,180.47,181.63,823509008
2023-10-20,JPM,Finance,183.56,182.9,181.44,182.88,1123678697
2023-10-23,JPM,Finance,182.75,186.63,181.57,183.81,744036576
2023-10-24,JPM,Finance,183.74,186.48,184.52,184.55,436022052
2023-10-25,JPM,Finance,181.43,182.27,179.24,180.64,581721368
2023-10-26,JPM,Finance,177.38,176.85,174.61,176.34,362356442
2023-10-27,JPM,Finance,175.0,173.76,172.83,173.71,335990872
2023-10-30,JPM,Finance,169.89,173.3,170.32,170.36,237469011
2023-10-31,JPM,Finance,174.43,174.18,173.21,173.25,675705586
2023-11-01,JPM,Finance,171.65,172.73,170.19,171.31,528141017
2023-11-02,JPM,Finance,169.24,170.15,168.31,169.33,1000206257
2023-11-03,JPM,Finance,168.65,169.92,166.4,167.81,551066235
2023-11-06,JPM,Finance,166.85,168.24,166.91,167.56,565280589
2023-11-07,JPM,Finance,165.58,167.09,165.05,165.9,473463357
2023-11-08,JPM,Finance,166.17,171.4,165.42,166.49,1029697615
2023-11-09,JPM,Finance,162.95,164.24,162.06,164.02,590799707
2023-11-10,JPM,Finance,161.64,162.89,161.19,162.23,1892105512
2023-11-13,JPM,Finance,162.88,165.65,163.55,164.2,591090081
2023-11-14,JPM,Finance,167.3,167.85,165.43,166.71,1224771364
2023-11-15,JPM,Finance,166.98,167.24,165.31,165.79,194471670
2023-11-16,JPM,Finance,161.04,161.15,160.47,161.04,778325897
2023-11-17,JPM,Finance,159.04,162.24,157.23,159.84,285708163
2023-11-20,JPM,Finance,162.75,162.86,162.28,162.36,834039692
2023-11-21,JPM,Finance,162.26,163.61,158.89,161.65,318851559
2023-11-22,JPM,Finance,165.35,164.99,163.92,164.8,758303435
2023-11-23,JPM,Finance,166.33,167.7,165.69,166.33,475258856
2023-11-24,JPM,Finance,167.89,170.84,167.68,168.13,319015322
2023-11-27,JPM,Finance,165.85,166.72,161.64,166.43,313118599
2023-11-28,JPM,Finance,169.02,168.8,167.43,167.72,797646248
2023-11-29,JPM,Finance,169.69,170.57,169.15,169.89,439853992
2023-11-30,JPM,Finance,170.78,171.73,168.88,170.92,660944402
2023-12-01,JPM,Finance,174.84,175.89,172.49,174.45,742371015
2023-12-04,JPM,Finance,177.56,178.26,175.75,176.68,331493849
2023-12-05,JPM,Finance,175.35,178.21,175.93,175.99,312836523
2023-12-06,JPM,Finance,177.16,178.75,176.52,176.87,928958765
2023-12-07,JPM,Finance,178.31,179.59,176.89,178.57,261553259
2023-12-08,JPM,Finance,178.21,180.25,177.96,178.2,1100032786
2023-12-11,JPM,Finance,175.0,176.48,172.42,174.68,527282261
2023-12-12,JPM,Finance,178.51,178.85,177.93,178.5,514575943
2023-12-13,JPM,Finance,174.56,178.16,173.65,174.38,659888864
2023-12-14,JPM,Finance,176.69,176.36,175.27,176.16,588363445
2023-12-15,JPM,Finance,174.85,176.2,173.81,174.22,973064029
2023-12-18,JPM,Finance,173.69,174.77,173.2,174.32,498455976
2023-12-19,JPM,Finance,173.45,176.02,171.44,174.68,253518675
2023-12-20,JPM,Finance,178.49,178.97,176.49,177.95,1010716399
2023-12-21,JPM,Finance,178.55,181.63,175.47,177.93,869356784
2023-12-22,JPM,Finance,180.6,180.5,179.78,180.2,729505338
2023-12-25,JPM,Finance,181.57,183.29,180.29,181.78,303226932
2023-12-26,JPM,Finance,183.2,182.32,180.69,180.85,534425653
2023-12-27,JPM,Finance,181.0,181.21,180.13,181.05,852679253
2023-12-28,JPM,Finance,180.99,182.55,180.05,181.4,503418161
2023-12-29,JPM,Finance,184.61,186.46,184.01,184.48,193957014
2022-01-03,AMZN,Consumer,165.13,165.87,163.92,164.97,447738625
